647105.0,3277075.0
646695.0,3276930.0
646735.0,3276805.0
646870.0,3276765.0
646895.0,3276525.0
646700.0,3276510.0
646470.0,3276220.0
646045.0,3276680.0
645915.0,3276650.0
645910.0,3276220.0
646075.0,3276090.0
646175.0,3275780.0
646385.0,3275830.0
646560.0,3275755.0
646675.0,3275370.0
647120.0,3275400.0
647070.0,3275170.0
647240.0,3275045.0
647315.0,3275055.0
647290.0,3275185.0
647395.0,3275260.0
647360.0,3275420.0
647465.0,3275410.0
647540.0,3274885.0
647385.0,3274735.0
647410.0,3274585.0
647620.0,3274545.0
647705.0,3274360.0
648100.0,3274565.0
648135.0,3274395.0
648280.0,3274270.0
648265.0,3274040.0
648145.0,3273930.0
647900.0,3273950.0
647960.0,3273805.0
648080.0,3273845.0
648230.0,3273735.0
648335.0,3273885.0
648905.0,3273885.0
648965.0,3273735.0
648845.0,3273460.0
648725.0,3273565.0
648615.0,3273540.0
648525.0,3273670.0
648440.0,3273635.0
648425.0,3273470.0
648275.0,3273530.0
648055.0,3273470.0
648045.0,3273680.0
647710.0,3273535.0
647790.0,3273125.0
648070.0,3273095.0
648190.0,3272990.0
648485.0,3273110.0
648665.0,3273090.0
648795.0,3272985.0
648860.0,3272710.0
649135.0,3272915.0
649665.0,3273115.0
649745.0,3272985.0
649635.0,3272600.0
649705.0,3272430.0
649825.0,3272510.0
649880.0,3272835.0
650005.0,3273020.0
650215.0,3273020.0
650435.0,3272645.0
650780.0,3272745.0
650805.0,3272385.0
650570.0,3272365.0
650410.0,3272245.0
650395.0,3272135.0
650565.0,3271950.0
650945.0,3271850.0
651030.0,3272385.0
651150.0,3272515.0
651375.0,3272560.0
651540.0,3272875.0
651345.0,3272935.0
651250.0,3273160.0
650870.0,3273075.0
650700.0,3273280.0
650455.0,3273400.0
650250.0,3273705.0
650275.0,3273940.0
649945.0,3273825.0
649685.0,3274005.0
649515.0,3274020.0
649445.0,3273940.0
649485.0,3273610.0
649250.0,3273525.0
649130.0,3273685.0
649185.0,3274065.0
648980.0,3274195.0
648605.0,3274280.0
648730.0,3274635.0
648325.0,3274825.0
648235.0,3275090.0
648065.0,3275150.0
648260.0,3275360.0
648435.0,3275845.0
648250.0,3275845.0
648080.0,3275655.0
647845.0,3275570.0
647735.0,3275870.0
647470.0,3276100.0
647185.0,3275965.0
647045.0,3276050.0
647345.0,3276280.0
647405.0,3276495.0
647695.0,3276610.0
647740.0,3276710.0
647520.0,3276770.0
647650.0,3276960.0
647575.0,3277075.0
647330.0,3276970.0
647300.0,3276770.0
647160.0,3276710.0
647205.0,3277010.0
