654625.0,3298920.0
652935.0,3298900.0
654085.0,3293690.0
658115.0,3290880.0
657105.0,3288640.0
657965.0,3288650.0
658615.0,3290580.0
658575.0,3290690.0
658635.0,3290680.0
658895.0,3291360.0
658835.0,3291540.0
658945.0,3291550.0
659035.0,3291780.0
658935.0,3291990.0
659025.0,3292030.0
659195.0,3291960.0
659275.0,3291720.0
659385.0,3291660.0
659355.0,3291500.0
659215.0,3291350.0
659045.0,3291310.0
658905.0,3291040.0
658165.0,3288650.0
658945.0,3288640.0
660345.0,3292520.0
656295.0,3295240.0
655725.0,3298920.0
