641465.0,3271210.0
626655.0,3239370.0
661145.0,3224450.0
666165.0,3235740.0
665495.0,3236070.0
665035.0,3236530.0
664565.0,3237350.0
664015.0,3237900.0
663685.0,3239060.0
662545.0,3240630.0
660815.0,3242500.0
660395.0,3243210.0
660225.0,3244220.0
659895.0,3244900.0
659885.0,3245470.0
660055.0,3245760.0
660505.0,3245910.0
660945.0,3243950.0
661525.0,3243400.0
663255.0,3243250.0
664645.0,3243380.0
665445.0,3243680.0
665785.0,3244510.0
666865.0,3245380.0
666995.0,3245890.0
666855.0,3246470.0
667125.0,3247830.0
667615.0,3248880.0
668035.0,3249250.0
669065.0,3249420.0
670185.0,3250160.0
670955.0,3250300.0
670885.0,3248590.0
671545.0,3247800.0
673615.0,3252430.0
672745.0,3253420.0
672835.0,3254470.0
672535.0,3255210.0
672545.0,3256480.0
672175.0,3257030.0
671675.0,3257260.0
671185.0,3257210.0
670765.0,3256930.0
669915.0,3256970.0
669485.0,3256650.0
669285.0,3256030.0
668615.0,3255560.0
668485.0,3255070.0
668605.0,3254570.0
668265.0,3254120.0
666215.0,3253460.0
665815.0,3253610.0
664965.0,3253570.0
663755.0,3252750.0
662825.0,3253120.0
661675.0,3252740.0
661105.0,3255440.0
659935.0,3256290.0
659365.0,3256460.0
658915.0,3257010.0
658085.0,3257190.0
657835.0,3258050.0
658635.0,3258420.0
658875.0,3259070.0
659665.0,3260000.0
659625.0,3260680.0
659135.0,3261190.0
659565.0,3261850.0
659675.0,3262350.0
659275.0,3263740.0
658535.0,3264240.0
657575.0,3264510.0
656925.0,3264390.0
655725.0,3263280.0
655535.0,3262700.0
655585.0,3261060.0
654715.0,3260560.0
654385.0,3259770.0
653435.0,3259790.0
652605.0,3259340.0
652305.0,3258980.0
651765.0,3259190.0
650955.0,3259090.0
650575.0,3258790.0
650225.0,3258060.0
649235.0,3259320.0
648805.0,3260120.0
648405.0,3260430.0
647835.0,3260500.0
647225.0,3260330.0
646675.0,3259510.0
646105.0,3259740.0
645335.0,3260250.0
645535.0,3261380.0
645185.0,3261990.0
645235.0,3262790.0
644845.0,3263380.0
644795.0,3264640.0
644515.0,3265190.0
644945.0,3266080.0
644755.0,3267130.0
644325.0,3267450.0
643805.0,3267500.0
642865.0,3267390.0
640795.0,3266750.0
640785.0,3267450.0
641755.0,3268480.0
642205.0,3269440.0
642095.0,3270230.0
