658565.0,3277825.0
658450.0,3277625.0
658740.0,3277495.0
658505.0,3277235.0
658750.0,3277080.0
658910.0,3277075.0
658985.0,3277180.0
659150.0,3277160.0
659330.0,3276975.0
659065.0,3276820.0
659035.0,3276565.0
658850.0,3276645.0
658865.0,3276760.0
658760.0,3276910.0
658610.0,3276895.0
658590.0,3276790.0
658790.0,3276630.0
658735.0,3276415.0
658625.0,3276580.0
658440.0,3276625.0
658430.0,3276770.0
658280.0,3276610.0
658535.0,3276190.0
658730.0,3276040.0
659110.0,3276080.0
659630.0,3276390.0
659545.0,3276780.0
659600.0,3276815.0
659755.0,3276665.0
659845.0,3276860.0
659580.0,3277025.0
659810.0,3277095.0
659835.0,3277275.0
659770.0,3277340.0
659410.0,3277225.0
659280.0,3277440.0
659295.0,3277770.0
659025.0,3277630.0
