674945.0,3285200.0
674840.0,3285160.0
674065.0,3283990.0
674255.0,3282955.0
674010.0,3282170.0
674070.0,3281990.0
674385.0,3281650.0
674415.0,3281495.0
674380.0,3281255.0
673990.0,3280690.0
673915.0,3280255.0
673985.0,3279950.0
674200.0,3279720.0
674215.0,3279555.0
674400.0,3279525.0
674465.0,3279360.0
674860.0,3279095.0
675350.0,3278510.0
675975.0,3277310.0
675960.0,3276670.0
676070.0,3276665.0
676150.0,3276820.0
676270.0,3276640.0
675335.0,3275870.0
674400.0,3275390.0
673995.0,3275005.0
674005.0,3274880.0
676630.0,3276495.0
674540.0,3280550.0
675025.0,3285105.0
