650245.0,3277625.0
649690.0,3277015.0
649750.0,3276860.0
649560.0,3276610.0
649170.0,3276735.0
648960.0,3276660.0
648800.0,3276730.0
648685.0,3276925.0
648695.0,3277325.0
648555.0,3277425.0
648245.0,3277480.0
647915.0,3277405.0
647930.0,3276990.0
647825.0,3276605.0
647505.0,3276420.0
647490.0,3276330.0
647915.0,3275715.0
648245.0,3275960.0
648410.0,3276000.0
648570.0,3275910.0
648310.0,3275265.0
648375.0,3274925.0
648610.0,3274870.0
648880.0,3275300.0
648985.0,3275395.0
649035.0,3275360.0
648705.0,3274810.0
648900.0,3274635.0
649025.0,3274640.0
649140.0,3274865.0
649180.0,3274730.0
649095.0,3274580.0
648865.0,3274545.0
648755.0,3274350.0
649165.0,3274235.0
649350.0,3274030.0
649585.0,3274155.0
649975.0,3273930.0
650325.0,3274105.0
650500.0,3273935.0
650710.0,3273980.0
650745.0,3273880.0
650495.0,3273820.0
650435.0,3273575.0
650985.0,3273165.0
651485.0,3273435.0
651515.0,3273365.0
651370.0,3273105.0
651440.0,3273005.0
651615.0,3272990.0
651845.0,3273165.0
652085.0,3273205.0
651975.0,3273585.0
652030.0,3273660.0
652185.0,3273295.0
652365.0,3273210.0
652460.0,3273265.0
652525.0,3273465.0
652220.0,3274385.0
651955.0,3274475.0
652145.0,3274540.0
652205.0,3274875.0
652190.0,3275060.0
652235.0,3275160.0
652305.0,3275355.0
652110.0,3275530.0
651995.0,3275540.0
651860.0,3275410.0
651855.0,3275265.0
651640.0,3275245.0
651875.0,3275560.0
651675.0,3276205.0
651065.0,3275810.0
650715.0,3275880.0
650555.0,3275760.0
650460.0,3275800.0
650565.0,3276030.0
650720.0,3276085.0
650815.0,3276650.0
651025.0,3277125.0
650940.0,3277165.0
650630.0,3276885.0
650225.0,3276705.0
650035.0,3276740.0
649975.0,3276875.0
650010.0,3277095.0
650290.0,3277450.0
650305.0,3277595.0
