657045.0,3273550.0
656880.0,3273385.0
656625.0,3273480.0
656405.0,3273395.0
656360.0,3273015.0
656155.0,3272975.0
656060.0,3272725.0
655795.0,3272460.0
656060.0,3272345.0
656250.0,3272515.0
656280.0,3272720.0
656355.0,3272760.0
656530.0,3272660.0
656375.0,3272515.0
656490.0,3272380.0
656695.0,3272525.0
656990.0,3272355.0
657005.0,3272230.0
656795.0,3272095.0
656890.0,3272015.0
656840.0,3271895.0
657025.0,3271715.0
656905.0,3271555.0
657055.0,3271450.0
656900.0,3271395.0
656925.0,3271240.0
656855.0,3271185.0
656710.0,3271420.0
656545.0,3271395.0
656535.0,3271235.0
656790.0,3270780.0
657080.0,3270560.0
657130.0,3270625.0
657075.0,3270985.0
657270.0,3271475.0
657170.0,3272835.0
657275.0,3273075.0
656995.0,3273125.0
657285.0,3273315.0
